LON,LAT,EDO,CLAVE_SIH,NOMBRE,JUN
-102.4,20.1,MICH,SSIMC,"San SimÛn, Mich.",150.01
-100.230278,19.996667,MICH,TEMASCALES,"Temascales, Mich. SGT*",334.2
-100.229167,20.000278,MICH,TEPMC,"Tepuxtepec, Mich.",198
-102.137778,19.962222,MICH,UREMC,"Urepetiro, Mich.",177.39
-102.180278,18.048333,MICH,VILMC,"JosÈ MarÌa Morelos y PavÛn, Mich.",398.4
-101.45,19.55,MICH,VJIMC,"Villa JimÈnez, Mich.",260
-102.242222,20.339444,MICH,YURMC,"YurÈcuraro, Mich.",385.7
-102.284167,20.006667,MICH,ZAMMC,"Zamora, Mich.",207
-101.931944,18.921111,MICH,ZICMC,"Zicuir·n, Mich.",154.04
-98.829167,18.947222,MOR,ACHMR,"Achichipico, Mor.",392.72
-99.265833,18.735,MOR,ALUMR,"Alpuyeca, Mor.",282.7
-99.4,18.6,MOR,AMCMR,"Amacuzac, Mor.",396.6
-98.928056,18.948889,MOR,ATLMR,"Atlatlahucan, Mor.",132.32
-98.9,18.8,MOR,CUAMR,"Cuautla, Mor.",266.25
-99.2,18.9,MOR,CUEMR,"Cuernavaca, Mor.",382.61
-98.786667,18.690556,MOR,ELPMR,"El PeÒÛn, Mor.",275.2
-99.180278,18.573889,MOR,HIGMR,"HiguerÛn, Mor.",220.6
-99.424167,18.608333,MOR,HUAMR,"Huajintl·n, Mor.",361
-98.75,18.883333,MOR,HUEMR,"Hueyapan, Mor.",279.11
-99.015833,19.028889,MOR,HUIMR,"Huitzilac, Mor.",601.62
-99.025,18.441389,MOR,HUTMR,"Huautla, Mor.",362.04
-98.781667,18.936667,MOR,HUXMR,"Huecahuaxco, Mor.",253.43
-99.158611,18.883611,MOR,IMTMR,"Instituto Mexicano de TecnologÌa del Agua, Mor. SMN*",242.02
-98.8,18.7,MOR,JNCMR,"Jonacatepec, Mor.",326.3
-99.2,18.6,MOR,JOJMR,"Jojutla, Mor.",280.2
-98.916667,18.683333,MOR,LCUMR,"La Cuera, Mor.",355.41
-99.4,18.7,MOR,MIAMR,"Miacatl·n, Mor.",445.41
-99.004722,18.727222,MOR,MYOMR,"Moyotepec, Mor.",358.55
-99.140833,18.519444,MOR,NEXMR,"Nexpa, Mor.",184.93
-99.258333,18.734722,MOR,OACMR,"Oacalco, Mor.",432.21
-98.901389,18.900556,MOR,OAXMR,"Oaxtepec, Mor.",401.01
-99.219167,18.908889,MOR,OBSMR,"Observatorio de Morelos, Mor.",384.92
-98.758611,18.8825,MOR,OCTMR,"Ocuituco, Mor.",416.3
-99.322778,18.633333,MOR,PIXMR,"Puente de Ixtla, Mor.",283.4
-99.156944,18.771111,MOR,PROMR,"Progreso (IMTA), Mor.",316.4
-99.331389,18.765278,MOR,RODMR,"El Rodeo, Mor.",313.2
-98.936111,18.541389,MOR,SHUAUTLA,"Sierra de Huautla, Mor. SMN*",278.4
-99.190556,18.918333,MOR,SLDMR,"Solidaridad, Mor.",416.6
-99.2,18.9,MOR,TEMMR,"Temixco, Mor.",297
-99.078889,18.950833,MOR,TEPOZTLAN,"Tepoztl·n, Mor. SMN*",303.59
-98.710278,18.876389,MOR,TETMR,"Tetela del Volc·n, Mor.",255
-99.1,18.794167,MOR,TICMR,"Ticum·n, Mor.",362.2
-99.306111,18.487778,MOR,TILMR,"Tilzapotla, Mor.",405.82
-98.75,18.813333,MOR,TLOMR,"Tlacotepec, Mor.",403.92
-98.786944,18.778056,MOR,TMCMR,"Temoac, Mor.",299.3
-98.92,18.9875,MOR,TOTMR,"Totoloapan, Mor.",519.7
-98.843611,18.596389,MOR,TPLMR,"Tepalcingo, Mor.",454.7
-99.188333,18.521111,MOR,XICMR,"Xicatlacotla, Mor.",212.5
-99.25,18.683333,MOR,XXOMR,"Xoxocotla, Mor.",321
-99.1,18.9,MOR,YAHMR,"Yautepec, Mor.",311.8
-99.200833,18.636667,MOR,ZCTMR,"Zacatepec, Mor.",266.3
-105.354167,22.49,NAY,ACANR,"Acaponeta, Nay.",132.31
-105.403333,22.479444,NAY,ACAPONETA,"Acaponeta, Nay. SMN*",68.75
-104.802222,21.839167,NAY,AGMNR,"Aguamilpa Solidaridad, Nay.",142.9
-104.802778,21.842778,NAY,AGUAMILPACFE,"Aguamilpa, Nay. CFE*",165.2
-105.1125,21.831111,NAY,CAPNR,"Capomal, Nay.",133.5
-104.500556,21.942778,NAY,CHAPALAGANACFE,"Chapalagana, Nay. CFE*",204.1
-104.5,21.944167,NAY,CHPNR,"Chapalagana, Nay.",195.9
-104.450833,21.428333,NAY,CJNNR,"Leonardo RodrÌguez Alcaine, Nay.",102.1
-104.452778,21.429444,NAY,ELCAJONCFE,"El CajÛn, Nay. CFE*",110.4
-105.136667,20.889722,NAY,GAVNR,"Gaviotas, Nay.",262.04
-104.514444,22.250556,NAY,JESUSMARIACFE,"Jes˙s MarÌa, Nay. CFE*",133.3
-104.516944,22.250833,NAY,JMANR,"Jes˙s MarÌa, Nay.",134.13
-105.341667,22.558333,NAY,LESNR,"La Estancia, Nay.",159.31
-105.020833,22.377778,NAY,PAJNR,"Pajaritos, Nay.",327.43
-105.211667,22.119722,NAY,ROMNR,"Rosa Morada, Nay.",75.91
-104.8,21.8,NAY,RSRNR,"Reguladora San Rafael, Nay.",83.9
-105.1425,21.958333,NAY,RUINR,"Ruiz, Nay.",103.27
-104.891944,21.489444,NAY,TEPNR,"Tepic, Nay.",146.71
-99.680556,24.883333,NL,ADJNL,"Las Adjuntas, N.L.",35.5
-99.680556,24.897222,NL,ADJUNTASHUALA,"Las Adjuntas, N.L. SGT*",36
-100.134444,27.24,NL,ANHNL,"An·huac, N.L.",3.52
-99.816667,24.1,NL,ARRNL,"Aramberri, N.L.",24.4
-100.343333,25.634167,NL,AS-06,"Arroyo Seco, N.L. SAHM*",55
-99.911667,24.321944,NL,ASCNL,"La AscensiÛn, N.L.",80
-99.743889,24.99,NL,CABNL,"Cabezones, N.L.",90.81
-99.579444,24.876111,NL,CAMACHO,"Camacho, N.L. SGT*",4.75
-99.578889,24.871944,NL,CAMNL,"Camacho, N.L.",96.5
-100.274722,25.800556,NL,CANNL,"El Canad·, N.L.",169
-99.439444,24.976111,NL,CARNL,"Carmen de los Elizondo Linares, N. L.",21.97
-99.276944,25.711667,NL,CCHNL,"Cuchillo-Solidaridad, N.L.",63.5
-100.172222,25.952222,NL,CDFNL,"CiÈnega de Flores, N.L.",140
-99.975,25.590278,NL,CDRNL,"Cadereyta, N.L.",91.54
-99.399722,24.9375,NL,CPRNL,"JosÈ LÛpez Portillo, N.L.",53.01
-99.6975,24.783611,NL,CRUNL,"Crucitas, N.L.",152.8
-99.614167,26.091389,NL,CRVNL,"Cerralvo, N.L.",84.44
-100.172778,23.676389,NL,DARNL,"Doctor Arroyo, N.L.",111
-100.198056,25.5175,NL,ECSNL,"El Cerrito, N.L.",62
-99.527222,25.497222,NL,ENRAMADAS,"Enramadas, N.L. SMN*",0
-100.245,25.592222,NL,EZ-07,"Estanzuela, N.L. SAHM*",89.75
-100.271944,25.682778,NL,FE-04,"Fierro, N.L. SAHM*",105.4
-100.083333,24.833333,NL,GALNL,"Galeana, N.L.",148.84
-100.014444,25.961944,NL,HGRNL,"Higueras, N.L.",147
-99.975556,25.765,NL,LAARENA,"La Arena, N.L. SGT*",94
-100.128056,25.428056,NL,LBCNL,"La Boca, N.L.",69.91
-99.527222,25.497222,NL,LERNL,"Las Enramadas, N.L.",179.04
-99.195833,26.023611,NL,LOSALDAMA,"Los Aldama, N.L. SMN*",84.75
-99.401389,25.898333,NL,LosHerrera,"Los Herrera, N.L. SGT*",159.75
-99.196667,26.022222,NL,MDRNL,"Madero, N.L.",120.04
-100.383611,25.735833,NL,MI-02,"Mitras, N.L. SAHM*",107
-99.536944,26.054722,NL,MOCAMPO,"Melchor Ocampo, N.L. SGT*",95.75
-99.833333,25.174167,NL,MTMNL,"Montemorelos, N.L.",102.1
-100.271667,25.6825,NL,MTRNL,"Monterrey, N.L.",104.81
-100.118056,23.4225,NL,MYNNL,"Mier y Noriega, N.L.",24.63
-100.541944,25.701111,NL,OB-05,"Obispo, N.L. SAHM*",37.25
-100.304722,25.733611,NL,OBSNL,"Observatorio de Nuevo LeÛn, N.L.",104.81
-99.221667,24.992778,NL,PAMNL,"La Pamona, N.L.",19.03
-100.333056,25.659722,NL,PC-08,"ProtecciÛn Civil, N.L. SAHM*",95.75
-99.320833,25.727222,NL,PELCUCHILLO,"Presa el Cuchillo, N.L. SGT*",48
-100.372222,27.429167,NL,PSANL,"Salinillas, N.L.",0.02
-100.551111,25.028333,NL,SRANL,"San Rafael, N.L.",42.02
-99.77,25.503611,NL,Tepehuaje,"Cadereyta, N.L. SGT*",111.75
-99.777778,23.981389,NL,ZRGNL,"Zaragoza, N.L.",70
-95.698889,16.009167,OAX,ASTOX,"Astata, Oax.",85.2
-96.1,17.016667,OAX,AYUOX,"Ayutla, Oax.",164.8
-96.716667,17.066667,OAX,BAEOX,"Base AÈrea, Oax.",73.4
-95.929167,16.647222,OAX,BOQOX,"Boquilla 1, Oax.",144.4
-96.263611,17.999167,OAX,CDOOX,"Miguel de la Madrid Hurtado, Oax.",489.3
-96.271111,18.004444,OAX,CERRODEOROCFE,"Cerro de Oro, Oax. CFE*",442.3
-94.816667,16.583333,OAX,CHIOX,"Chicapa, Oax.",311.9
-102.712222,21.849167,OAX,COZOX,"San Francisco Cozoaltepec, Oax.",167.7
-96.658333,18.492778,OAX,CSPOX,"Cosolapa, Oax.",213.82
-96.416667,18.233333,OAX,DPSOX,"Dique Pescaditos, Oax.",237.11
-95.424722,16.436389,OAX,EMAOX,"El MarquÈs (RÌo Tehuantepec), Oax.",115.6
-97.783333,17.8,OAX,HLOOX,"Observatorio de Huajuapan de LeÛn, Oax.",174.7
-96.133889,15.814722,OAX,HUATULCOmar,"Huatulco, Oax. SEMAR*",145.44
-95.1,16.583333,OAX,IXTOX,"Ixtepec, Oax.",207.2
-96.2,17.866667,OAX,JACOX,"Jacatepec, Oax.",446.7
-95.397778,16.445556,OAX,JDMOX,"Presidente Benito Ju·rez, Oax.",84
-95.033333,16.433333,OAX,JUCOX,"Juchitan, Oax.",270.8
-95.2,16.6,OAX,KM1OX,"km 33+190, Oax.",116
-95.716667,16.416667,OAX,KM2OX,"km 51+740, Oax.",196.9
-96.905556,18.210556,OAX,LCAOX,"La Carbonera, Oax.",153.2
-97.688333,15.966667,OAX,LCHACAHUA,"Laguna Chacahua, Oax. SMN*",382.8
-95.3,16.4,OAX,LPIOX,"Las Pilas, Oax.",108.5
-95.483333,17.45,OAX,MAROX,"MarÌa Lombardo, Oax.",159.32
-95.036389,16.882778,OAX,MROOX,"MatÌas Romero, Oax. SMN*",110.98
-96.779722,18.360278,OAX,NAROX,"Naranjastitla, Oax.",437.64
-97.148889,16.106944,OAX,NOPALA,"Nopala, Oax.*",133.4
-96.733333,17.066667,OAX,OACOX,"Oaxaca Centro, Oax.",168.3
-96.7,17,OAX,OAOOX,"Observatorio de Aeropuerto Oaxaca, Oax.",81.21
-94.4,16.5,OAX,OSTOX,"Ostuta, Oax.",214.2
-96.083333,18.166667,OAX,PAPOX,"Papaloapan, Oax.",304.94
-96.483333,15.666667,OAX,PTAOX,"Puerto ¡ngel, Oax.",232.2
-95.281389,16.476111,OAX,RHOOX,"RÌo Hondo, Oax.",124.5
-95.916667,17.733333,OAX,RMLOX,"RÌo Manso Lalana, Oax.",254
-97.725,16.102778,OAX,RVEOX,"RÌo Verde, Oax.",447.1
-95.186944,16.168333,OAX,SALINACRUZmar,"Salina Cruz, Oax. SEMAR*",277.8
-95.165,16.283056,OAX,SBLOX,"San Blas Atempa, Oax.",230.6
-96.55,17.266667,OAX,SCIOX,"Ixtepeji (S. Catarina I.), Oax.",110.5
-95.2,16.183333,OAX,SCROX,"Salina Cruz, Oax.",360.2
-96.533333,17.883333,OAX,SFUOX,"San Felipe Usila, Oax.",541
-96.453611,17.1175,OAX,SMAOX,"San Antonio Cuajimoloyas, Oax.",133.42
-96.55,18.05,OAX,STDOX,"Santo Domingo, Oax.",318.92
-96.535556,18.049722,OAX,STODOMINGOCFE,"Santo Domingo, Oax. CFE*",251.2
-95.2,16.3,OAX,TEHOX,"Tehuantepec, Oax.",103.5
-96.410278,18.228889,OAX,TEMASCALCFE,"Temascal, Oax. CFE*",415.1
-96.412222,18.232222,OAX,TEMOX,"Presidente Alem·n, Oax.",340.5
-95.6,16.416667,OAX,TEQOX,"Tequisistl·n, Oax.",136.1
-96.133333,18.083333,OAX,TUXOX,"Tuxtepec, Oax.",326.03
-96.381389,17.925556,OAX,UCFOX,"CFE-Usila, Oax.",310.81
-94.833333,16.45,OAX,UHGOX,"UniÛn Hidalgo, Oax.",290
-96.3,17.776389,OAX,VANOX,"Valle Nacional, Oax.",469.82
-97.826111,17.724444,OAX,YOSOX,"Yosocuta, Oax.",126.3
-95.93,17.15,OAX,ZACOX,"Zacatepec, Oax.",309.75
-94.216111,16.4025,OAX,ZANOX,"Zanatepec, Oax.",217.5
-97.418056,19.45,PUE,ACHPB,"Alchichilca, Pue.",102.25
-97.934167,19.0625,PUE,ACJPB,"Acajete, Pue.",203.71
-98.135833,18.9425,PUE,AFRPB,"Africam, Pue.",170.3
-98.148056,20.033056,PUE,AHUPB,"Ahuazontepec, Pue.",151.6
-97.845,20.406944,PUE,APAPB,"Apapantilla, Pue.",294.3
-98.420833,18.921111,PUE,ATXPB,"Atlixco, Pue.",188.2
-97.881111,20.385833,PUE,AVCPB,"¡vila Camacho, Pue.",246.5
-97.503333,19.961389,PUE,BAIPB,"Buenos Aires, Pue. CFE.",268.55
-98.108611,18.9125,PUE,BDDPB,"Manuel ¡vila Camacho, Pue.",137.92
-97.441667,18.987222,PUE,CDSPB,"Ciudad Serd·n, Pue.",90.1
-97.958333,18.968889,PUE,CEMPB,"Cemex, Pue.",222.5
-97.360833,18.316389,PUE,CHCPB,"Chilac, Pue.",146.8
-98.579167,18.516111,PUE,CHIPB,"Chietla, Pue.",236.53
-98.318056,19.068611,PUE,CHLPB,"Cholula, Pue.",219.4
-98.567778,18.109722,PUE,CHSPB,"Chila de la Sal, Pue.",263.6
-98.198611,19.022778,PUE,CNAPB,"Conagua, Pue.",151.11
-98.049722,19.743333,PUE,CNGPB,"Chignahuapan, Pue.",185
-98.059444,19.092778,PUE,CPLPB,"Capulac, Pue.",214.51
-97.516667,20.033333,PUE,CTZPB,"Cuetzalan, Pue.",428.32
-98.275556,18.966111,PUE,ECHPB,"EcheverrÌa, Pue.",185.02
-98.116667,20.083333,PUE,ELCPB,"El Carmen, Pue.",135.1
-98.404722,18.187222,PUE,ELFRAILECFE,"El Fraile, Pue. CFE*",283.4
-98.456111,19.101111,PUE,HJTPB,"Huejotzingo, Pue.",219.73
-98.540278,18.772222,PUE,HQCPB,"Huaquechula, Pue.",295.6
-98.050833,20.176389,PUE,HUAPB,"Huauchinango, Pue.",246.51
-97.815833,19.621667,PUE,IXTPB,"Ixtacamaxtitl·n, Pue.",198.5
-98.466389,18.610833,PUE,IZMPB,"Iz˙car de Matamoros, Pue.",255.01
-97.691111,19.457222,PUE,LIBPB,"Libres, Pue.",218.52
-98.231111,19.010556,PUE,MAYPB,"Mayorazgo 21 Poniente, Pue.",154.72
-97.446667,19.960833,PUE,MAZATEPECCFE,"Mazatepec, Pue. CFE*",500.1
-98.002222,20.216389,PUE,NECAXASGT,"Necaxa, Pue. SGT*",265.2
-98.000556,20.216667,PUE,NNEPB,"Necaxa, Pue.",373.7
-97.533333,19.7,PUE,OYAPB,"Oyameles, Pue.",177.04
-98.156667,20.2775,PUE,PAHUATLAN,"Pahuatl·n de Valle, Pue. SGT*",187.3
-97.251389,18.918056,PUE,PCRPB,"Paso Carretas, Pue.",127.5
-98.264722,18.2,PUE,PIXPB,"Piaxtla, Pue.",214.61
-97.702778,20.445833,PUE,PTEPALOMAS,"Puente Palomas, Pue. SGT*",144.2
-97.883333,20.233333,PUE,PTLPB,"Patla, Pue.",381.8
-98.166667,19.05,PUE,PUOPB,"Observatorio de Puebla, Pue.",225.4
-97.616667,19.25,PUE,QUIPB,"Quimixtl·n, Pue.",273.41
-97.401667,20.116111,PUE,RNAPB,"Rancho Nuevo (Ayotoxco), Pue.",180.5
-97.91,18.735,PUE,SMCPB,"San Miguel Canoa, Pue.",196.27
-97.446667,19.960833,PUE,SOLPB,"La Soledad, Pue.",428.84
-97.486389,19.952778,PUE,STLPB,"Sontalaco, Pue. CFE.",214.96
-97.7925,20.004444,PUE,TDRPB,"Tepango de RodrÌguez, Pue.",257.5
-97.7525,18.878889,PUE,TECPB,"Tecamachalco, Pue.",116.7
-97.395556,18.479167,PUE,TEHPB,"Tehuac·n, Pue.",158.02
-98.777222,18.451944,PUE,TELPB,"Teotlalco, Pue.",322.4
-97.805833,19.829444,PUE,TEOPB,"Tetela de Ocampo, Pue.",125.01
-97.794167,20.000833,PUE,TEPPB,"Tepexic, Pue.",371.1
-97.430556,18.468889,PUE,TETPB,"Teopilco, Pue.",190.8
-97.390556,19.887778,PUE,TEZIUTLAN,"Teziutl·n, Pue. SMN*",137.2
-97.956944,19.815278,PUE,TEZPB,"Teziutl·n, Pue.",168.05
-97.876111,20.315278,PUE,TLAXCALALTON,"Tlaxcalaltongo, Pue. SGT*",156.3
-96.849722,18.405,PUE,TLPPB,"Tlacotepec de DÌaz, Pue.",404.02
-97.491944,19.489167,PUE,TPYPB,"Tepeyahualco, Pue.",140
-96.861389,18.483611,PUE,TYAPB,"Tepeyac, Pue.",191.66
-98.050833,20.176389,PUE,UDSPB,"Universidad de la Sierra, Pue.",253.91
-97.675833,20.510278,PUE,VENPB,"Venustiano Carranza, Pue.",217.31
-97.681111,19.796389,PUE,XALCOMULCOCFE,"Xalcomulco, Pue. CFE*",78
-97.956944,20.277222,PUE,XDJPB,"Xicotepec de Ju·rez, Pue.",384.1
-97.585,19.859722,PUE,ZCPPB,"Zacapoaxtla, Pue.",155.41
-97.011389,18.332222,PUE,ZOQPB,"Zoquitl·n, Pue.",244.01
-97.832778,20.178611,PUE,ZRGPB,"Zaragoza, Pue.",183
-100.490833,20.592222,QRO,ADJQT,"Las Adjuntas, Qro. SGT*",58.5
-100.269444,20.704167,QRO,AMZQT,"Amazcala, Qro. SGT*",204
-100.455833,20.693333,QRO,ARMQT,"Arenal, Qro. SGT*",266.3
-100.354167,20.5025,QRO,BATQT,"El Bat·n, Qro.",201.1
-100.435556,20.604167,QRO,CARQT,"Carrillo, Qro.",213.7
-100.080278,20.418611,QRO,CNSQT,"ConstituciÛn de 1917, Qro.",150.72
-100.409722,20.504167,QRO,ELBATAN,"El Bat·n, Qro. SGT*",74.8
-100.453333,20.535,QRO,EPUQT,"El Pueblito, Qro.",236.1
-100.366667,20.566667,QRO,GHQQT,"Gerencia Hidalgo, Qro.",225.6
-99.9625,20.198611,QRO,IDFQT,"San Ildefonso, Qro.",185.5
-99.479722,21.230278,QRO,JLPQT,"Jalpan, Qro.",185.8
-100.45,20.7,QRO,JRQQT,"Juriquilla, Qro.",357.9
-100.23,20.62,QRO,MARQT,"El MarquÈs, Qro.",124.7
-100.366667,20.566667,QRO,OBSQT,"Observatorio de QuerÈtaro, Qro.",223.9
-99.815,21.055833,QRO,PMLQT,"PeÒamiller, Qro.",89.3
-100,20.3625,QRO,SJSQT,"San JosÈ, Qro.",166.5
-86.886944,21.142778,QROO,CANCUN_ESIME,"Canc˙n, Q. Roo. SMN* ESIME",196.2
-86.820278,21.156667,QROO,CANQR,"Canc˙n, Q. Roo.",240.71
-87.300556,18.755556,QROO,CHINCHORROMAR,"Banco Chinchorro, Q. Roo. SEMAR*",143.47
-88.3275,18.500556,QROO,CHOQR,"Chetumal, Q. Roo.",221.72
-86.775833,21.074444,QROO,CNCQR,"Canc˙n, Q. Roo. SMN*",191.21
-86.946111,20.51,QROO,COZQR,"Cozumel, Q. Roo.",249.1
-88.045,19.575556,QROO,FCRQR,"Felipe Carrillo Puerto, Q. Roo.",390.01
-87.077778,20.634444,QROO,PDCQR,"Playa del Carmen, Q. Roo.",145.1
-109.183333,25.916667,SIN,AHMSI,"Ahome, Sin.",37
-107.383333,25.090278,SIN,AL2SI,"El Varejonal (hidro), Sin.",145.82
-107.388333,25.101389,SIN,ALMSI,"Adolfo LÛpez Mateos, Sin.",139
-108.7,25.7,SIN,ARCSI,"Adolfo RuÌz CortÌnes, Sin.",37.51
-107.466667,25.033333,SIN,AWSSI,"Andrew Weiss, Sin.",182.6
-107.5375,25.333333,SIN,BDRSI,"Badiraguato, Sin.",123.5
-108.329167,26.736111,SIN,CHXSI,"Choix EstaciÛn, Sin.",82.3
-107.4,24.816667,SIN,CLCSI,"Culiac·n, Sin.",71.61
-109.333333,26.1,SIN,CRRSI,"El Carrizo, Sin.",21.5
-108.065556,25.484722,SIN,EBLSI,"Lic. Eustaquio Buelna, Sin.",36.5
-108.616667,26.433333,SIN,EFTSI,"El Fuerte, Sin.",60.9
-108.316667,26.083333,SIN,GB2SI,"El Sabinal (hidro), Sin.",45.21
-108.3275,28.95,SIN,GBESI,"Ing. Guillermo Blake Aguilar, Sin.",45.2
-107.911944,25.855278,SIN,GD2SI,"Bacurato (hidro) presa Gustavo Diaz Ord·z, Sin.",111.01
-107.911111,25.856667,SIN,GDOSI,"Gustavo DÌaz Ordaz, Sin.",111
-108.091667,25.469444,SIN,GMCSI,"Guam˙chil, Sin.",36.51
-108.466667,25.716667,SIN,GSVSI,"Guasave, Sin.",47.8
-107.225,25.344444,SIN,GTNSI,"Guatenipa, Sin.",129.8
-109.333333,25.983333,SIN,HDZSI,"Higuera de Zaragoza, Sin.",57.2
-106.595833,23.955556,SIN,IXPSI,"Ixpalino, Sin.",79.53
-107.059444,24.753611,SIN,JGRSI,"Juan Guerrero Alcocer, Sin.",133
-106.807222,24.571667,SIN,JLPSI,"JosÈ LÛpez Portillo, Sin.",172.01
-108.013889,25.9,SIN,JNASI,"Jaina, Sin.",60.04
-108.7025,26.426944,SIN,JORSI,"Josefa Ortiz de DomÌnguez, Sin.",32
-106.9,23.916667,SIN,LCRSI,"La Cruz, Sin.",68
-108.35,26.904167,SIN,LD2SI,HUITES (HIDRO),157.02
-108.367778,26.844722,SIN,LDCSI,"Luis Donaldo Colosio, Sin.",157
-109,25.8,SIN,MCHSI,"Los Mochis, Sin.",48.3
-106.4,23.233333,SIN,MZTSI,"Mazatl·n, Sin.",16.17
-107.440556,24.634722,SIN,OBSSI,"Observatorio de Culiac·n, Sin.",65.2
-108.58,26.509722,SIN,PMHSI,"Miguel Hidalgo, Sin.",77.7
-106.466667,23.5625,SIN,QLTSI,"Quelite, Sin.",19.41
-107.755833,25.124722,SIN,RAVSI,"EstaciÛn Rancho Viejo, Sin.",14.01
-105.85,22.983333,SIN,RSRSI,"Rosario, Sin.",64
-107.149722,24.814444,SIN,SANALONACFE,"Sanalona, Sin. CFE*",89.7
-106.952778,24.484722,SIN,SCRSI,"Santa Cruz, Sin.",74.04
-108.779167,26.073611,SIN,SFRSI,"Sufragio, Sin.",33.01
-107.5,25.3,SIN,SJNSI,"San Juan, Sin.",68.13
-107.1,24.8,SIN,SLRSI,"San Lorenzo, Sin.",167.51
-106.695833,24.121944,SIN,SLTSI,"Ing. Aurelio Benassini Vizcaino, Sin.",95.01
-107.158333,24.813889,SIN,SN2SI,"Sanalona (hidro), Sin.",110.13
-107.151389,24.815,SIN,SNLSI,"Sanalona, Sin.",110.1
-106.25,23.35,SIN,SQRSI,"Siqueros, Sin.",25.83
-108.129167,26.9,SIN,TBRSI,"San Francisco, Sin.",118
-105.846944,23.088333,SIN,TORSI,"Las Tortugas, Sin.",93.7
-107.059722,24.7475,SIN,VINSI,"Vinoramas, Sin.",133.01
-108.359722,25.741667,SIN,ZOPSI,"El Zopilote, Sin.",45.04
-98.558333,21.972222,SLP,AJTSL,"Las Adjuntas, S.L.P.",107.8
-98.955833,21.748889,SLP,BLMSL,"Ballesmi, S.L.P.",119
-99.016667,21.983333,SLP,CDVSL,"Ciudad Valles, S.L.P.",88
-100.283056,22.431667,SLP,CTSSL,"Cerritos, S.L.P.",101.03
-99.251389,21.907778,SLP,GALLINAS,"Gallinas, S.L.P. SGT*",0
-99.239444,21.906944,SLP,GANSL,"Gallinas, S.L.P.",131.6
-100.820556,21.88,SLP,IVGSL,"ValentÌn Gama, S.L.P.",161.53
-101.73,23.018889,SLP,LAHERRADURAINIF,"La Herradura, S.L.P. *",0
-100.642778,23.656944,SLP,MATSL,"Matehuala, S.L.P.",100.26
-99.159444,22.12,SLP,MICSL,"Micos, S.L.P.",189.2
-98.8,21.333333,SLP,MTPSL,"Matlapa, S.L.P.",173.4
-100.762222,21.849722,SLP,OCTSL,"Ojo Caliente, S.L.P.",161.53
-99.830556,21.651111,SLP,PMYSL,"Pedro Montoya (San Ciro), S.L.P.",87.61
-98.939722,21.847222,SLP,PUJSL,"El Pujal, S.L.P.",143.4
-98.889722,21.422222,SLP,REQUETEMU,"Requetemu, S.L.P. SGT*",0
-98.888611,21.425,SLP,RQTSL,"Requetemu, S.L.P.",143.8
-99.995,21.931389,SLP,RVDSL,"RÌo Verde, S.L.P.",90.81
-98.611667,21.68,SLP,SANVICENTE,"San Vicente, S.L.P. SGT*",0
-101.683333,22.633333,SLP,SDHSL,"Salina de Hidalgo, S.L.P.",61.92
-101,22.2,SLP,SGRSL,"Soledad Graciano, S.L.P.",129.23
-101.019167,22.148056,SLP,SLPSL,"San Luis PotosÌ, S.L.P.",120
-99.055833,22.02,SLP,STRSL,"Santa Rosa, S.L.P.",148.1
-98.617222,21.692778,SLP,SVTSL,"San Vicente, S.L.P.",94.4
-99.146111,21.822222,SLP,TANCHACHIN,"TanchachÌn, S.L.P. SGT*",189.1
-98.857222,21.246667,SLP,TBLSL,"Tierra Blanca, S.L.P.",202.2
-98.756111,21.227778,SLP,TEMAMATLA,"Temamatla, S.L.P. SGT*",0
-98.862222,21.243056,SLP,TIERRABLANCA,"Tierra Blanca, S.L.P. SGT*",0
-98.773333,22.003611,SLP,TMISL,"TamuÌn, S.L.P.",198.2
-98.758889,21.241111,SLP,TMTSL,"Temamatla, S.L.P.",88
-110.226111,29.825,SON,ACNSO,"Aconchi, Son.",18.01
-102.371667,21.78,SON,AGCSO,"Agua Caliente, Son.",82.11
-108.937778,27.021667,SON,ALASO,"¡lamos, Son. SMN*",174.41
-111.733333,30.716667,SON,ALTSO,"Altar, Son.",0
-109.8925,27.8225,SON,AOBSO,"¡lvaro ObregÛn, Son.",75
-109.106667,27.226111,SON,ARCSO,"Adolfo RuÌz CortÌnes, Son.",38.1
-109.088611,30.07,SON,ARISO,"Aribabi, Son.",35.71
-110.92,29.076667,SON,ARLSO,"Abelardo RodrÌguez Lujan, Son.",5.51
-110.1675,30.335833,SON,ARZSO,"Arizpe, Son.",18.01
-110.238611,30.598889,SON,BCNSO,"Bacanuchi, Son.",51.51
-108.931667,30.355278,SON,BCRSO,"Bacerac, Son.",19.01
-110.215,30.003611,SON,BNMSO,"Banamichi, Son.",13.51
-109.625,27.416667,SON,CCRSO,"Cocoraque, Son.",122.5
-110.943333,31.308889,SON,CHIMINEACILA,"Chimenea, Son. CILA*",25.4
-111.516389,30.873333,SON,CHTSO,"CuauhtÈmoc, Son.",21.5
-110.946389,31.293056,SON,CILANOGALES,"CILA Nogales, Son CILA*",29.21
-110.736389,29.472222,SON,CJNSO,"El CajÛn, Son.",18
-110.290833,30.98,SON,CNNSO,"Cananea, Son.",31.15
-109.938056,27.5,SON,COBSO,"Ciudad ObregÛn, Son.",97.6
-108.7625,26.603611,SON,CZNSO,"Cazanate, Son.",125.02
