LON,LAT,EDO,CLAVE,ESTACION,AGO
-98.787222,23.083611,TAMPS,SGBTP,"San Gabriel, Tamps.",24.6
-98.210833,23.7675,TAMPS,SLMTP,"Soto la Marina, Tamps.",0
-98.791389,22.943889,TAMPS,SLZTP,"Lic. Emilio Portes Gil, Tamps.",27.4
-99.274167,24.0225,TAMPS,STETP,"Santa Engracia, Tamps.",61.2
-98.421944,22.413889,TAMPS,TAMESI,"Tamesi, Tamps. SGT*",19.4
-97.878889,22.238611,TAMPS,TMPTP,"Tampico, Tamps.",0
-98.422778,22.423889,TAMPS,TMSTP,"TamesÌ, Tamps.",19.4
-97.804167,25.906111,TAMPS,VCATP,"Villa C·rdenas, Tamps.",32
-98.666389,23.959444,TAMPS,VGRTP,"Vicente Guerrero, Tamps.",15
-97.8,25.7,TAMPS,VHMTP,"Valle Hermoso, Tamps.",0.01
-99.551111,24.566667,TAMPS,VSMTP,"Victoria-San Marcos, Tamps.",17.7
-98.131111,19.428611,TLAX,APITL,"Apizaco, Tlax.",136.71
-98.563889,19.586111,TLAX,CPPTL,"Calpulalpan, Tlax.",64.41
-97.769722,19.298889,TLAX,CUATL,"Cuapiaxtla, Tlax.",52.3
-97.6475,19.318056,TLAX,ECTTL,"El Carmen Tequexquitla, Tlax.",92
-97.911111,19.315833,TLAX,HMTTL,"Huamantla, Tlax.",104.8
-98.2,19.4,TLAX,OBSTL,"Observatorio de Tlaxcala, Tlax.",142.61
-98.200556,19.556111,TLAX,SJATL,"San JosÈ Atlanga, Tlax.",106.5
-98.233333,19.316667,TLAX,TLAXCALAob,"Observatorio de Tlaxcala, Tlax. SMN*",121.8
-98.243056,19.219444,TLAX,ZACTL,"Zacatelco, Tlax.",247.21
-97.908056,19.200278,TLAX,ZITTL,"Zitlaltepec, Tlax.",110.5
-96.843889,19.695833,VER,ACAVC,"Acatl·n, Ver.",59.76
-96.583056,19.161111,VER,ACTOPANVER,"Actopan, Ver SGT*",14
-96.5875,19.495,VER,ACTVC,"Actopan, Ver.",12.2
-94.144444,18.141667,VER,AGDVC,"Agua Dulce, Ver.",112.01
-97.68,20.93,VER,ALAVC,"¡lamo Temapache, Ver.",20.01
-97.234722,19.7625,VER,ALTVC,"Altotonga, Ver.",160.25
-95.758056,18.789167,VER,ALVARADO2ob,"Alvarado II, Ver. SMN*",65.6
-95.4375,18.583333,VER,ARCVC,"¡ngel Rosario Cabada, Ver.",117.05
-96.944444,19.588889,VER,BANVC,"Banderillas, Ver.",155
-96.933333,19.483333,VER,BRIVC,"Briones, Ver.",179.34
-94.253889,17.954444,VER,CB2VC,"Planta de Bombeo 2 de La Cangrejera, Ver.",76
-95.8,18.3,VER,CCLVC,"Chacaltianguis, Ver.",117.7
-96.994444,19.332778,VER,CDCVC,"Cosautl·n de Carvajal, Ver.",220.22
-96.697778,19.433056,VER,CEGVC,"Cerro Gordo, Ver.",7.3
-96.853611,18.563333,VER,CHMVC,"Chicomapa, Ver.",286.7
-98.155833,21.7375,VER,CHYVC,"Paso de Piedras, Ver.",8.8
-94.406667,18.149722,VER,COATZACOALCOmar,"Coatzacoalcos, Ver. SEMAR*",62.72
-94.510833,18.140278,VER,COATZACOALCOob,"Observatorio de Coatzacoalcos, Ver. SMN*",78
-96.939444,19.453889,VER,COAVC,"Coatepec, Ver.",151.51
-96.923056,18.89,VER,CORDOBASGT,"CÛrdoba, Ver. SGT*",216.3
-96.395,18.834167,VER,COTAXTLAVER,"Cotaxtla, Ver. SGT*",17.6
-94.4,18.1,VER,COTVC,"Coatzacoalcos, Ver.",145.9
-96.374444,19.364722,VER,CRDVC,"Cardel, Ver.",24.21
-96.647222,19.320278,VER,CRRVC,"Carrizal, Ver.",19.02
-95.295833,18.144444,VER,CTTVC,"Coatotolapan, Ver.",139.6
-97.458611,21.773611,VER,ELHIGO,"El Higo, Ver. SGT*",11.4
-98.503889,21.832222,VER,ELOLIVO,"El Olivo, Ver. SGT*",3
-96.36,19.405833,VER,ENRVC,"El Naranjillo, Ver.",24
-96.158333,19.068889,VER,ETEVC,"El Tejar, Ver.",67.41
-96.9975,18.897778,VER,FORVC,"Fortin, Ver.",163
-95.556944,18.270556,VER,GARVC,"Garro, Ver.",95.5
-98.443889,21.777222,VER,HGOVC,"El Higo, Ver.",11.4
-98.274167,21.160556,VER,HLSVC,"Los Hules, Ver.",24.6
-96.950833,19.181667,VER,HTSVC,"Huatusco, Ver.",134.1
-98.483333,20.533333,VER,HUYVC,"Huayacocotla, Ver.",83
-96.554167,19.404167,VER,IDOVC,"Õdolos, Ver.",11.12
-94.666667,17.95,VER,JALVC,"Jaltip·n, Ver.",166.2
-96.241389,19.042778,VER,JAMAPA,"Jamapa, Ver. SGT*",57.9
-95.033333,17.433333,VER,JCRVC,"Jes˙s Carranza, Ver.",335.5
-94.088889,17.873611,VER,JDCVC,"San JosÈ del Carmen, Ver.",146.9
-97.021111,19.603611,VER,JOYVC,"La Joya, Ver.",302.92
-95.35,18.25,VER,LAUVC,"Lauchapan, Ver.",161.82
-94.330833,18.109444,VER,LCAVC,"La Cangrejera, Ver.",125.03
-95.118333,18.415833,VER,LDCVC,"Canseco, Ver.",125.2
-97.231944,18.922778,VER,LGRVC,"Loma Grande, Ver.",105
-96.978333,20.051944,VER,LIBVC,"Libertad, Ver.",15.44
-96.411111,19.261389,VER,LOFVC,"Loma Fina, Ver.",12.03
-94.916667,17.416667,VER,LPEVC,"Las Perlas, Ver.",280.8
-97.1,19.65,VER,LVRVC,"Las Vigas de RamÌrez, Ver.",96.3
-97.048333,20.0675,VER,MDTVC,"MartÌnez de la Torre, Ver.",24.82
-96.333333,19.15,VER,MFAVC,"Manlio Fabio Altamirano, Ver.",41.02
-98.045,20.8325,VER,MILVC,"Milcahual, Ver.",38.1
-94.771111,18.135278,VER,MNZVC,"Minzapan, Ver.",80.91
-96.833333,19.933333,VER,MZNVC,"Misantla, Ver.",63.43
-96.872222,19.65,VER,NAOVC,"Naolinco, Ver.",177.13
-95.516667,18.633333,VER,NLTVC,"Naranjal, Lerdo de Tejada, Ver.",14.81
-98.5125,21.840278,VER,OLVVC,"El Olivo, Ver.",2.4
-97.1,18.85,VER,ORIZABAob,"Observatorio de Orizaba, Ver. SMN*",3.2
-97.1,18.85,VER,ORZVC,"Orizaba, Ver.",199.15
-96.97,19.55,VER,OTIVC,"Otilpan, Ver.",194
-98.176667,22.06,VER,PANUCO,"P·nuco, Ver. SGT*",22.2
-94.3775,18.103611,VER,PB3VC,"Planta de Bombeo 3 de La Cangrejera, Ver.",121.01
-94.193611,17.872778,VER,PCNVC,"Planta de Bombeo 1 de La Cangrejera, Ver.",95.03
-97.814444,21.184444,VER,PEMVC,"Presa el Moralillo, Ver.",0
-97.238889,19.580556,VER,PERVC,"Perote, Ver.",32.72
-98.172778,22.053333,VER,PNCVC,"P·nuco, Ver.",22.2
-97.475,20.543333,VER,POZARICA,"Poza Rica, Ver. SGT*",2
-97.316667,20.45,VER,PPNVC,"Papantla, Ver.",0
-97.478333,20.540833,VER,PRCVC,"Poza Rica, Ver.",1.8
-98.335278,21.293611,VER,PSNVC,"PlatÛn S·nchez, Ver.",2
-96.665,19.043333,VER,PTE4CAMINOS,"Puente Cuatro Caminos, Ver. SGT*",70.6
-96.795278,18.888056,VER,PTNVC,"Potrero Nuevo, Ver.",297.03
-95.627778,18.716667,VER,RALVC,"Radar Alvarado, Ver.",28.7
-95.183333,18.45,VER,SIHVC,"Sihuap·n, Ver.",102.8
-95.133333,17.883333,VER,SJEVC,"San Juan Evangelista, Ver.",191.22
-95.033333,18.516667,VER,SONVC,"Sontecomapan, Ver.",67.42
-96.488889,19.338889,VER,TAMVC,"Tamarindo, Ver.",10
-96.966667,19.45,VER,TAPVC,"Tapachapan, Ver.",184.2
-96.35,18.45,VER,TBLVC,"Tierra Blanca, Ver.",94.8
-96.966667,19.383333,VER,TCOVC,"Teocelo, Ver.",209
-98.409444,21.499722,VER,TEMPOAL,"Tempoal Veracruz, Ver. SGT*",0
-96.860556,19.354722,VER,TEPATLAXCO,"Tepatlaxco, Ver. SGT*",431.2
-94.163333,17.571944,VER,TMOVC,"Tierra Morada, Ver.",145.2
-98.383333,21.517222,VER,TMPVC,"Tempoal, Ver.",0
-96.916667,19.811111,VER,TNCVC,"Tenochtitl·n, Ver.",75.9
-97.2225,19.921944,VER,TOMVC,"Tomata, Ver.",139.5
-96.950278,19.233611,VER,TOTVC,"Totutla, Ver.",93.68
-98.139167,21.036944,VER,TRRVC,"Terrerillos, Ver.",0
-97.4,20.955556,VER,TXPVC,"Tuxpan, Ver.",14.01
-95.416667,18.466667,VER,TZAVC,"Tres Zapotes, Ver.",32
-95.7,18.075,VER,VAZVC,"Villa Azueta, Ver.",117
-96.111111,19.154167,VER,VERVC,"Veracruz, Ver.",52.75
-96.613889,19.022222,VER,VTEVC,"Villa Tejeda, Ver.",16
-96.903889,19.511944,VER,XALAPAob,"Observatorio de Xalapa, Ver. SMN*",131.8
-96.85,19.55,VER,XCFVC,"Xalapa CFE, Ver.",205.3
-96.903889,19.542222,VER,XCRVC,"Xalapa Cristal, Ver.",280.91
-96.935556,19.547222,VER,XMGVC,"Xalapa Magisterial, Ver.",172.21
-96.916667,19.533333,VER,XOBVC,"Observatorio de Xalapa, Ver.",162.71
-96.871667,19.511667,VER,XOLVC,"Xalapa Olmos, Ver.",142.42
-96.894444,19.555833,VER,XSUVC,Xalapa sumidero,265.12
-97.416667,19.433333,VER,ZALVC,"Zalayeta, Ver.",20.5
-89.681111,20.649444,YUC,ABAYC,"Abala, Yuc.",161
-89.218889,19.883056,YUC,BECYC,"BecanchÈn, Yuc.",46.01
-89.081667,20.463056,YUC,CANYC,"Cantamayec, Yuc.",84.5
-89.829444,20.752778,YUC,CHOYC,"Chochol·, Yuc.",69.6
-89.638056,21.03,YUC,CICYC,"Centro de InvestigaciÛn CientÌfica, Yuc.",100.91
-89.501111,21.078889,YUC,CONYC,"Conkal, Yuc.",51.8
-87.676667,21.5125,YUC,CYOYC,"El Cuyo, Yuc.",106.61
-89.583611,20.983889,YUC,EZAYC,"Emiliano Zapata, Yuc.",80.21
-89.644167,20.935278,YUC,FAEYC,"Fuerza AÈrea, Yuc.",84.11
-89.642778,21.048889,YUC,FIYYC,"Fiuady, Yuc.",133.9
-89.658056,20.984167,YUC,GARYC,"Organismo de Cuenca PenÌnsula de Yucat·n, Yuc.",124.53
-89.651111,20.946389,YUC,MEOYC,"Observatorio de MÈrida, Yuc.",131.22
-89.4375,21.105556,YUC,MOCYC,"Mococha, Yuc.",95.9
-89.711667,20.493333,YUC,MUNYC,"Muna, Yuc.",187.8
-89.394722,20.290556,YUC,OXKYC,"Oxkutzcab, Yuc.",237.01
-88.930833,20.1325,YUC,PETYC,"Peto, Yuc.",109.03
-89.65,21.3,YUC,PROGRESOob,"Observatorio de Progreso, Yuc. SMN*",67.6
-89.653889,21.275833,YUC,PROYC,"Progreso, Yuc.",70.21
-88.160278,21.571111,YUC,RILYC,"RÌo Lagartos, Yuc. SMN*",39.4
-88.160556,21.571667,YUC,RLAYC,"RÌo Lagartos, Yuc.",42.9
-89.046944,20.030278,YUC,TANYC,"TantaquÌn, Yuc.",36.5
-89.558056,20.397778,YUC,TICYC,"Ticul, Yuc.",122.72
-88.1725,21.158611,YUC,TIZYC,"TizimÌn, Yuc.",109.52
-88.216667,20.683333,YUC,VALLADOLIDob,"Observatorio de Valladolid, Yuc. SMN*",110
-88.204167,20.69,YUC,VALYC,"Valladolid, Yuc.",121.63
-103.225278,22.327222,ZAC,ACHZC,"Achimec, Zac.",108.72
-103.459167,21.811389,ZAC,ATGZC,"Atolinga, Zac.",145.02
-102.953333,22.824167,ZAC,BTEZC,"RamÛn LÛpez Velarde, Zac.",117.7
-102.896111,21.997222,ZAC,CHIZC,"El Chique, Zac.",96
-102.347222,22.453056,ZAC,CUAZC,"Ciudad CuauhtÈmoc, Zac.",50.5
-103.098333,23.693333,ZAC,ELCZC,"El Cazadero, Zac.",37.03
-102.040833,22.673056,ZAC,ELSZC,"El Saladillo, Zac.",51.31
-103.35,21.645833,ZAC,EXCZC,"Miguel Alem·n, Zac.",117.91
-102.890833,23.173889,ZAC,FREZC,"Fresnillo, Zac.",193
-103.093333,22.933333,ZAC,GJAZC,"General JoaquÌn Amaro, Zac.",165
-102.506667,22.746667,ZAC,GPEZC,"Guadalupe, Zac.",85.21
-102.46,22.4875,ZAC,GRCZC,"Genaro Codina, Zac.",106
-103.397778,24.281667,ZAC,JALZC,"Juan Aldama, Zac.",87.3
-103.001944,22.642778,ZAC,JERZC,"Jerez, Zac.",117.82
-102.566944,22.778889,ZAC,LBUZC,"La Bufa, Zac.",54
-103.603056,22.686944,ZAC,LFLZC,"La Florida, Zac.",140.03
-102.660556,22.996944,ZAC,LLBZC,"Llano Blanco, Zac.",140.52
-102.251667,22.438611,ZAC,LMOZC,"Luis Moya, Zac.",19.11
-103.382778,22.845278,ZAC,LOBZC,"Manuel Felgueres, Zac.",143.5
-101.985556,22.264722,ZAC,LORZC,"Loreto, Zac.",86.6
-103.216944,23.18,ZAC,LREZC,"Gobernador Leobardo Reynoso, Zac.",68.9
-103.363889,21.2125,ZAC,MORZC,"Mezquital del Oro, Zac.",75.01
-103.561667,22.306944,ZAC,MRSZC,"Monte Escobedo, Zac.",85.51
-102.845556,21.3575,ZAC,NCTZC,"Nochistl·n, Zac.",143
-102.798056,22.347778,ZAC,PALZC,"Palomas, Zac.",117.7
-101.399167,22.1175,ZAC,PINZC,"Pino Su·rez, Zac.",172.4
-102.903611,21.711111,ZAC,PMOZC,"MoraleÒos, Zac.",99.01
-103.025833,23.816944,ZAC,RGRZC,"RÌo Grande, Zac.",48.25
-102.884444,24.322222,ZAC,SFOZC,"San Francisco, Zac.",9.64
-103.506111,24.288611,ZAC,SGOZC,"Santiago, Zac.",98.41
-103.636667,23.638889,ZAC,SOMZC,"Sombrerete, Zac.",132.6
-103.495833,22.326667,ZAC,STEZC,"Santa Teresa (Independencia Nacional), Zac.",112.1
-103.108889,22.923611,ZAC,STRZC,"Santa Rosa, Zac.",93.6
-102.864167,22.120556,ZAC,TAYZC,"Ing. Juli·n Adame Alatorre, Zac.",94.62
-103.879722,23.471944,ZAC,TCHZC,"Chalchihuites, Zac.",72
-103.309444,21.773611,ZAC,TLLZC,"Tlaltenango, Zac.",112.91
-102.344167,23.288611,ZAC,VCOZC,"Villa de Cos, Zac.",99
-101.715833,22.3475,ZAC,VHGZC,"Villa Hidalgo, Zac.",69.7
-103.3375,21.588889,ZAC,VILZC,"JosÈ MarÌa Morelos, Zac.",188.8
-102.506111,22.746667,ZAC,ZA2ZC,"Zacatecas, Zac. SMN*",51.69
-102.566389,22.778333,ZAC,ZACATECASob,"Observatorio de Zacatecas, Zac. SMN*",45
-102.576667,22.761389,ZAC,ZACZC,"Zacatecas, Zac.",35.42
